000000.png	[[1.4576, 1.6073, 3.8146, -6.0799, 1.9278, 34.6102, 1.6327], [1.4886, 1.6074, 3.9459, 6.6256, 1.7935, 30.6765, -1.5127], [1.4448, 1.5751, 3.7199, -10.627, 2.2202, 23.0669, -1.4898]]	[[array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])], [array([0.]), array([0.]), array([0.])]]
000331.png	[[1.6302473684210526, 1.6988052631578947, 4.374278947368421, -8.032610670507678, 1.8828576718175916, 43.22928753737704, 1.645608206396777]]	[[array([0.013]), array([-0.09]), array([0.044])]]
000332.png	[[1.6302473684210526, 1.6988052631578947, 4.374278947368421, -8.047904826029475, 1.6847451463429393, 41.11700740418826, 1.645608206396777]]	[[array([0.013]), array([-0.09]), array([0.044])]]
000333.png	[]	[]
000334.png	[[1.46484, 1.5989142857142857, 3.8537114285714287, 7.335927906595625, 2.002956287690121, 46.97290460283485, -1.5455742857142858]]	[[array([-0.041]), array([0.098]), array([-0.278])]]
000335.png	[[1.46484, 1.5989142857142857, 3.8537114285714287, 7.2462145302052, 2.121895620666312, 44.53870080702564, -1.5455742857142858]]	[[array([-0.041]), array([0.098]), array([-0.278])]]
000336.png	[]	[]
000337.png	[]	[]
000338.png	[]	[]
000339.png	[]	[]
000340.png	[]	[]
000341.png	[]	[]
000342.png	[]	[]
000343.png	[]	[]
000344.png	[]	[]
000345.png	[]	[]
000346.png	[]	[]
000347.png	[]	[]
000348.png	[]	[]
000349.png	[]	[]
000350.png	[]	[]
000351.png	[]	[]
000352.png	[]	[]
000353.png	[]	[]
000354.png	[]	[]
000355.png	[]	[]
000356.png	[]	[]
000357.png	[[1.6061314285714285, 1.6607542857142856, 4.195411428571428, 11.136976602982475, 1.5382703597083613, 40.01096836937812, -1.19368550438828]]	[[array([-0.164]), array([-0.052]), array([0.341])]]
000358.png	[[1.640974193548387, 1.645378494623656, 3.9468774193548386, 10.910943851116812, 1.5055582542366581, 37.54031939990711, 1.7543198948607845]]	[[array([-0.115]), array([-0.017]), array([0.02])]]
000359.png	[[1.6299127049180329, 1.6424831967213116, 3.9823516393442624, 10.848304498104495, 1.446583151209952, 35.07959955106687, 1.8946633205821843]]	[[array([-0.035]), array([-0.041]), array([-0.007])]]
000360.png	[[1.6299127049180329, 1.6424831967213116, 3.9823516393442624, 10.649136881684424, 1.3755565849160118, 32.89560065923464, 1.8946633205821843]]	[[array([-0.035]), array([-0.041]), array([-0.007])]]
000361.png	[]	[]
000362.png	[]	[]
000363.png	[]	[]
000364.png	[]	[]
000365.png	[]	[]
000366.png	[]	[]
000367.png	[]	[]
000368.png	[]	[]
000369.png	[]	[]
000370.png	[]	[]
000371.png	[]	[]
000372.png	[]	[]
000373.png	[]	[]
000374.png	[]	[]
000375.png	[]	[]
000376.png	[]	[]
000377.png	[[1.4698371428571428, 1.5867714285714285, 3.837085714285714, -13.867081997690752, 2.4539145029670753, 57.92571803653036, 1.7305485714285713]]	[[array([0.098]), array([-0.042]), array([-2.892])]]
000378.png	[[1.4748655913978495, 1.6106752688172044, 3.907941935483871, -13.93555176556304, 2.518053334417108, 52.53577078423848, 1.6461999999999999]]	[[array([0.026]), array([0.021]), array([-3.019])]]
000379.png	[[1.4706168032786886, 1.5940434426229508, 3.7526459016393443, -14.040363084644406, 2.4214527734080598, 46.80186901937879, 1.6017045081967214]]	[[array([-0.014]), array([-0.02]), array([-3.105])]]
000380.png	[[1.529887323943662, 1.6442724569640064, 4.133709076682316, -14.162642619421435, 2.5027450150783968, 41.648619322512566, 1.5889059467918623]]	[[array([-0.043]), array([0.009]), array([-3.051])]]
000381.png	[[1.4965821876867902, 1.6337208009563657, 4.143901315002989, -14.126730313176491, 2.3775478615196293, 36.32120592246048, 1.568444769874477]]	[[array([-0.023]), array([-0.022]), array([-3.056])]]
000382.png	[[1.4666184246575342, 1.6403209360730593, 4.1143583561643835, -14.122813220251388, 2.3866931966211222, 30.813617533984438, 1.5713836757990867]]	[[array([-0.016]), array([-0.005]), array([-3.052])]]
000383.png	[[1.4424418941309844, 1.5931519752332781, 3.915809653789134, -14.111539005983982, 2.3811325147374185, 25.312647629790856, 1.5841252725211477]]	[[array([-0.009]), array([-0.013]), array([-3.082])]]
000384.png	[[1.4995223476899502, 1.5906477165983812, 3.862034725692016, -14.132362537109339, 2.3191933298161374, 19.96799574131416, 1.5831207987741913]]	[[array([-0.009]), array([-0.029]), array([-3.082])]]
000385.png	[[1.5266402285103569, 1.6246718993332994, 4.0741225316810015, -14.127784995707236, 2.249409951170736, 14.553610482373724, 1.5751353058679831]]	[[array([-0.006]), array([-0.048]), array([-3.059])]]
000386.png	[[1.5266402285103569, 1.6246718993332994, 4.0741225316810015, -14.145810068769265, 2.230845786215766, 9.214794590441773, 1.5751353058679831]]	[[array([-0.006]), array([-0.048]), array([-3.059])]]
000387.png	[]	[]
000388.png	[]	[]
000389.png	[]	[]
000390.png	[[1.4875657142857144, 1.6619285714285714, 4.212637142857143, -7.471981997462544, 2.021166828339435, 39.48289967506534, 1.6069]]	[[array([0.001]), array([0.175]), array([0.387])]]
000391.png	[[1.4875657142857144, 1.6619285714285714, 4.212637142857143, -7.47868014775901, 2.133659195903492, 37.61165764525975, 1.6069]]	[[array([0.001]), array([0.175]), array([0.387])]]
000392.png	[]	[]
000393.png	[]	[]
000394.png	[[1.488797142857143, 1.605197142857143, 3.991294285714286, -13.864338683198634, 2.184433151894085, 49.74711374407932, 1.5906228571428571]]	[[array([0.114]), array([-0.071]), array([-3.56])]]
000395.png	[[1.5024569892473119, 1.614179569892473, 3.9997172043010756, -14.011682612763899, 2.2713745509231855, 44.08198635396808, 1.5801935483870968]]	[[array([-0.014]), array([0.078]), array([-3.483])]]
000396.png	[[1.5024569892473119, 1.614179569892473, 3.9997172043010756, -14.0291800476726, 2.23292563954332, 38.12133883129742, 1.5801935483870968]]	[[array([-0.014]), array([0.078]), array([-3.483])]]
000397.png	[[1.4804050445103858, 1.6004376854599407, 3.887551632047478, -13.961530595933208, 2.3676125071099268, 33.08949150793839, 1.5781709198813056]]	[[array([0.007]), array([0.102]), array([-3.294])]]
000398.png	[[1.4740728758169934, 1.6217424836601309, 4.022136274509804, -13.976311243713477, 2.2850308069959437, 27.507720370677873, 1.556797385620915]]	[[array([0.003]), array([0.052]), array([-3.301])]]
000399.png	[[1.473593545717832, 1.6374069507654117, 4.162772941663219, -14.055699745162551, 2.2164969738830758, 21.840054729520592, 1.5375110881257759]]	[[array([-0.011]), array([0.02]), array([-3.279])]]
000400.png	[[1.4950542239065214, 1.6430914574451287, 4.2787299857887255, -14.124334527406074, 2.1601147498684816, 16.42282373389258, 1.5544469761566397]]	[[array([-0.02]), array([0.004]), array([-3.26])]]
000401.png	[[1.4950542239065214, 1.6430914574451287, 4.2787299857887255, -14.150781690574002, 2.1767406263904605, 10.904520978916825, 1.5544469761566397]]	[[array([-0.02]), array([0.004]), array([-3.26])]]
000402.png	[]	[]
000403.png	[]	[]
000404.png	[]	[]
000405.png	[[1.5450885714285714, 1.6823057142857143, 4.32746, -7.041743302348179, 1.844747385371943, 47.24326217030438, 1.5843371428571429]]	[[array([0.001]), array([-0.127]), array([1.427])]]
000406.png	[[1.5450885714285714, 1.6823057142857143, 4.32746, -7.06438489299152, 1.670435068952876, 46.425972576824584, 1.5843371428571429]]	[[array([0.001]), array([-0.127]), array([1.427])]]
000407.png	[[1.5671117187499999, 1.66958671875, 4.19096796875, -7.03363808219836, 1.763933681347638, 47.53689370432668, 1.58765234375]]	[[array([0.023]), array([-0.029]), array([2.09])]]
000408.png	[[1.501057593123209, 1.6392630372492836, 4.0594647564469915, -7.031106679981875, 1.9088274284094326, 47.64072016670099, 1.5909120343839542]]	[[array([0.03]), array([0.028]), array([2.22])]]
000409.png	[[1.4867563656147986, 1.6305405875952121, 4.032754298150163, -7.061873484131433, 1.9885581692614367, 45.712567683920724, 1.6088294885745376]]	[[array([0.029]), array([0.034]), array([1.8])]]
000410.png	[[1.4867563656147986, 1.6305405875952121, 4.032754298150163, -7.0971835752951655, 2.0388467317569856, 45.268991136274884, 1.6088294885745376]]	[[array([0.029]), array([0.034]), array([1.8])]]
000411.png	[]	[]
000412.png	[]	[]
000413.png	[[1.5823142857142858, 1.6235085714285715, 3.755991428571429, 3.5349409955542885, 1.8622152407254475, 65.80622655652975, -1.5353857142857144]]	[[array([0.012]), array([-0.112]), array([0.181])]]
000414.png	[[1.5083397849462366, 1.605978494623656, 3.7498225806451617, 3.183399844903704, 1.7307716827224036, 63.33353407559389, -1.5616505376344085]]	[[array([-0.082]), array([-0.166]), array([0.071])]]
000415.png	[[1.5438294117647058, 1.6536823529411764, 4.073907843137255, -7.5752405508863445, 1.8953254864532671, 44.30868896092232, 1.571072404972349], [1.52205368852459, 1.6173168032786887, 3.8308782786885245, 3.005906182661191, 1.6110607918870723, 61.206454213059544, -1.594542213114754]]	[[array([0.007]), array([-0.023]), array([0.713])], [array([-0.066]), array([-0.146]), array([0.078])]]
000416.png	[[1.5438294117647058, 1.6536823529411764, 4.073907843137255, -7.66625342501157, 1.8443428884826796, 42.783106830713294, 1.571072404972349], [1.52205368852459, 1.6173168032786887, 3.8308782786885245, 2.8031120743137747, 1.4166666814531488, 59.07005987651022, -1.594542213114754]]	[[array([0.007]), array([-0.023]), array([0.713])], [array([-0.066]), array([-0.146]), array([0.078])]]
000417.png	[[1.619878431372549, 1.6409274509803922, 4.06054705882353, -7.105913039558912, 1.979186810039165, 49.39366328417846, 1.6379470588235294], [1.5140486910994764, 1.6319989528795813, 3.922174345549738, -7.8176453343407495, 1.885278207507275, 39.52916056900299, 1.586045511275339], [1.5419157417893545, 1.6409686296715742, 3.9995089467723672, 2.858479386094449, 1.7184958101575947, 56.71787608876782, -1.583294790486976]]	[[array([-0.178]), array([0.117]), array([0.579])], [array([-0.015]), array([0.015]), array([0.345])], [array([-0.02]), array([-0.025]), array([0.081])]]
000418.png	[[1.619878431372549, 1.6409274509803922, 4.06054705882353, -7.324375991907633, 1.982616109760029, 47.74230049956073, 1.6379470588235294], [1.5140486910994764, 1.6319989528795813, 3.922174345549738, -7.864390275480597, 1.8033181961946565, 37.64241092682921, 1.586045511275339], [1.5308309355509355, 1.6405454885654887, 4.067977463617464, 2.8854131417391926, 1.7551019137761386, 54.61656875002313, -1.5315943866943866]]	[[array([-0.178]), array([0.117]), array([0.579])], [array([-0.015]), array([0.015]), array([0.345])], [array([-0.003]), array([0.005]), array([0.088])]]
000419.png	[[1.5442495091164095, 1.65879523141655, 4.106906451612903, -7.764542043993688, 1.9887990687114545, 34.51745565358204, 1.558264926582875], [1.5187801958307012, 1.6147796746683512, 3.811793761844599, 2.8046005242382606, 1.841028950746794, 51.974810693379986, -1.5957868288060644]]	[[array([0.007]), array([0.043]), array([0.167])], [array([-0.013]), array([0.012]), array([0.042])]]
000420.png	[[1.5699105263157893, 1.6088763157894737, 4.083936842105263, -6.339718766017606, 1.8669512329457219, 40.76476221058864, 1.6851919119365735], [1.5314750513347022, 1.6427584702258726, 4.0724770533880905, -7.777861095881683, 1.9299342209588084, 34.304857735735546, 1.5643100064956827], [1.5447630281477909, 1.622830757639684, 3.7508285757338315, 2.859270669497628, 1.8137310097644808, 49.67996961318754, -1.6011127599300825]]	[[array([-0.256]), array([-0.076]), array([-0.06])], [array([0.002]), array([0.016]), array([0.456])], [array([-0.005]), array([-0.011]), array([0.027])]]
000421.png	[[1.5699105263157893, 1.6088763157894737, 4.083936842105263, -6.574756894992925, 1.837068936915835, 38.47945160539125, 1.6851919119365735], [1.5314750513347022, 1.6427584702258726, 4.0724770533880905, -7.7578918602980425, 1.9863716557484608, 32.53621005698768, 1.5643100064956827], [1.6334803158306668, 1.659402064869593, 3.904341909716627, 2.8672700775487527, 1.7171282469059195, 47.42354336112633, -1.576134453626758]]	[[array([-0.256]), array([-0.076]), array([-0.06])], [array([0.002]), array([0.016]), array([0.456])], [array([-0.007]), array([-0.03]), array([0.019])]]
000422.png	[[1.6556801410333064, 1.6785600490627086, 3.9399151496500546, 3.0004043027848004, 1.630666498480218, 45.1709022553965, -1.565853684978722]]	[[array([0.007]), array([-0.031]), array([0.042])]]
000423.png	[[1.5536548424039898, 1.6392777165790666, 3.8672248751490317, 2.9509654499688724, 1.5535970634143423, 42.917002902988095, -1.5979583237896928]]	[[array([-0.004]), array([-0.036]), array([0.034])]]
000424.png	[[1.5550424264271043, 1.6256947376185484, 3.697064705278673, 2.9098247648206943, 1.6239561186286933, 40.441614325031686, -1.6055240975045315]]	[[array([-0.012]), array([-0.027]), array([0.002])]]
000425.png	[[1.6171286234028666, 1.6307658688268185, 3.7172344273251654, 3.054674934784365, 1.5873952546476358, 38.14138496674677, -1.5757817685722182]]	[[array([0.001]), array([-0.029]), array([0.019])]]
000426.png	[[1.6283591518171723, 1.6564353737105322, 3.9346375083731067, 3.033350291848523, 1.553604375544116, 36.15318006332579, -1.578697795975631]]	[[array([-0.006]), array([-0.028]), array([0.042])]]
000427.png	[[1.6345647372744636, 1.6351531423269392, 3.6702811897467806, 3.1056215168088595, 1.5561131504326435, 33.52007952966852, -1.5645461797851368]]	[[array([-0.003]), array([-0.022]), array([-0.003])]]
000428.png	[[1.5106714285714287, 1.6683942857142857, 4.260514285714286, -7.801239731464213, 2.1032355982921955, 47.06518369596572, -1.5760289098022149], [1.617961416538281, 1.6678760999697992, 3.9031062187089205, 3.1408150099167074, 1.6149377297082725, 31.174807482098842, -1.5713160129852823]]	[[array([-0.007]), array([0.062]), array([1.148])], [array([-0.002]), array([-0.014]), array([0.008])]]
000429.png	[[1.5106714285714287, 1.6683942857142857, 4.260514285714286, -7.772107566683026, 2.2272675381966653, 45.987015470884, -1.5760289098022149], [1.695363117821689, 1.6866173008602017, 3.842473241038156, 3.1446656512107034, 1.620388972153554, 28.988308029057162, -1.594667801191217]]	[[array([-0.007]), array([0.062]), array([1.148])], [array([-0.004]), array([-0.016]), array([0.012])]]
000430.png	[[1.668748647346285, 1.6773360985092933, 3.8402030532277, 3.2019144300223754, 1.5846892477160202, 26.73249860519942, -1.5768265188745307]]	[[array([-0.]), array([-0.02]), array([0.008])]]
000431.png	[[1.6612500000000001, 1.6376342105263157, 3.6440315789473683, 3.1969428908332453, 1.6514166150965246, 27.60019347359719, -1.541721052631579], [1.672735802559694, 1.6876349560157333, 3.9084321185872164, 3.2126076214780293, 1.6068403537529696, 24.34566658350905, -1.5706297894212264]]	[[array([0.05]), array([0.002]), array([-0.026])], [array([-0.]), array([-0.013]), array([0.014])]]
000432.png	[[1.6612500000000001, 1.6376342105263157, 3.6440315789473683, 3.2599525319640716, 1.608257354575458, 25.34185293934661, -1.541721052631579], [1.621416854294675, 1.6763651334146503, 3.9736148540217626, 3.1807629522423504, 1.6292655342028808, 22.159198576403018, -1.5785222136024022]]	[[array([0.05]), array([0.002]), array([-0.026])], [array([-0.004]), array([-0.006]), array([0.017])]]
000433.png	[[1.6280812048462083, 1.6718750340315938, 3.9124821122440787, 3.1980733385635625, 1.6274979467796746, 19.751850436502668, -1.571648307565981]]	[[array([-0.004]), array([-0.004]), array([-0.001])]]
000434.png	[[1.6554099231928208, 1.672261284241881, 3.9430858499283405, 3.202562395026625, 1.645717656828334, 17.34387076434633, -1.5789730563144146]]	[[array([-0.005]), array([-0.001]), array([0.004])]]
000435.png	[[1.6981099389449983, 1.6853257290589214, 3.899708609143327, 3.2116772533632534, 1.6411925341903706, 15.177981048282657, -1.582759715759263]]	[[array([-0.004]), array([-0.002]), array([0.01])]]
000436.png	[[1.4902685714285715, 1.5688085714285713, 3.9385942857142857, -3.631285869287011, 1.7114256214507968, 3.8744536004774117, -1.6003312186739942], [1.692974114232553, 1.6961254224291327, 4.070651489688358, 3.21725434421527, 1.621385290871425, 12.9285387303882, -1.5867400303172488]]	[[array([-0.047]), array([-0.023]), array([3.012])], [array([-0.003]), array([-0.004]), array([0.008])]]
000437.png	[[1.5624451612903227, 1.6120849462365592, 4.076737634408602, -3.608140710236452, 1.701416467163742, 4.277589344518776, -1.5760515339095675], [1.698861435409784, 1.7117459704192244, 4.211593220144734, 3.2297020154949574, 1.6422557309113988, 10.554278014515114, -1.5775683871871102]]	[[array([-0.013]), array([-0.019]), array([2.938])], [array([-0.001]), array([0.]), array([0.015])]]
000438.png	[[1.571204918032787, 1.5929098360655738, 3.9080770491803274, -3.576828312736056, 1.719611455506838, 5.245715751437089, -1.5754007895638926], [1.5749694548929458, 1.6823609446720467, 4.130449547602867, 3.2091956196519926, 1.6424479980300952, 8.199229022330853, -1.5738797210474569]]	[[array([0.002]), array([-0.006]), array([3.037])], [array([-0.003]), array([0.002]), array([0.003])]]
000439.png	[[1.5339890453834115, 1.5898748043818467, 3.757570892018779, -3.5472134923801857, 1.6504089219393026, 6.05095887428712, -1.572433165342081], [1.6908697056979005, 1.6908521478380372, 4.060148460979371, 3.2284319997987154, 1.668233580050875, 5.974781189214518, -1.5740158609271349]]	[[array([0.008]), array([-0.022]), array([3.039])], [array([-0.001]), array([0.007]), array([0.003])]]
000440.png	[[1.5526609683203825, 1.577220322773461, 3.731816138673042, -3.536237147604011, 1.7237981709316925, 6.745182196345269, -1.5739577959674775], [1.6101731896755271, 1.6511421366239472, 3.8965249136248943, 3.26072395953605, 1.6193490042027479, 3.664204409532561, -1.5565156964534506]]	[[array([0.009]), array([-0.003]), array([3.067])], [array([0.001]), array([0.004]), array([0.016])]]
000441.png	[[1.4943424429223744, 1.5707801826484018, 3.761162899543379, -3.5232416178961614, 1.7160257871355893, 7.650142002717642, -1.5720679663592672], [1.6101731896755271, 1.6511421366239472, 3.8965249136248943, 3.2674213101899285, 1.6212933095382192, 1.4461991851972262, -1.5565156964534506]]	[[array([0.01]), array([-0.008]), array([3.083])], [array([0.001]), array([0.004]), array([0.016])]]
000442.png	[[1.4488288828813116, 1.556639443620825, 3.6677390337490188, -3.5318934858208397, 1.6990624635526022, 8.401108714993665, -1.5636206935252106]]	[[array([0.009]), array([-0.012]), array([3.068])]]
000443.png	[[1.5323074314646414, 1.5593962193131474, 3.6225366210319443, -3.5157378886480495, 1.687061179250709, 9.146481541257735, -1.5611357680508176]]	[[array([0.013]), array([-0.012]), array([3.09])]]
000444.png	[[1.4963950633620031, 1.5503752595551936, 3.6623153773728943, -3.5076616934194034, 1.6903345127899898, 9.996104094453726, -1.5627205505706856]]	[[array([0.015]), array([-0.01]), array([3.09])]]
000445.png	[[1.4844700583669879, 1.5515648145718215, 3.6041488751840673, -3.4952792497359084, 1.7134393133493226, 10.761241223198635, -1.5661688399629368]]	[[array([0.016]), array([-0.008]), array([3.079])]]
000446.png	[[1.4939444833443165, 1.5664193760963792, 3.614316229476244, -3.5111504233249042, 1.7443166487435702, 11.503401162604982, -1.5689692508750681]]	[[array([0.013]), array([-0.006]), array([3.094])]]
000447.png	[[1.5029402873617008, 1.5760487312351277, 3.6219698205691078, -3.503690907178822, 1.7709154248358634, 12.359044466532856, -1.56490923055349]]	[[array([0.013]), array([-0.002]), array([3.094])]]
000448.png	[[1.5003196456500878, 1.555561688647765, 3.5863897147309607, -3.511597680602854, 1.7476268680965166, 13.151253234140214, -1.5666958243250833]]	[[array([0.01]), array([-0.004]), array([3.11])]]
000449.png	[[1.5435698831831317, 1.5748680268146142, 3.564826685169421, -3.495707106472249, 1.7276750469889204, 14.00467884779618, -1.57003578857336]]	[[array([0.01]), array([-0.005]), array([3.108])]]
000450.png	[[1.5150353261193406, 1.5480651122181626, 3.4873705340373515, -3.4831873455714044, 1.7182925417796189, 14.922536053880624, -1.5694574394287397]]	[[array([0.008]), array([-0.006]), array([3.112])]]
000451.png	[[1.5069790515231487, 1.5606327640247533, 3.6841089636228745, -3.4651989081090604, 1.722764796679571, 15.7314758310846, -1.5746752288138584]]	[[array([0.007]), array([-0.006]), array([3.127])]]
000452.png	[[1.4917971428571428, 1.5941542857142859, 4.0404, -14.564710805143596, 1.8886258477889748, 57.328779779573665, 1.5684742857142857], [1.509587741146605, 1.5717989299402206, 3.59992719453154, -3.4168822651732307, 1.7528381324772297, 16.572381089805525, -1.5627624822659625]]	[[array([0.126]), array([0.082]), array([-3.831])], [array([0.009]), array([-0.]), array([3.122])]]
000453.png	[[1.5023387096774192, 1.6378387096774194, 4.137565591397849, -14.585153875810107, 1.7951114199425418, 51.38384957627386, 1.5635010752688172], [1.4937736474226688, 1.5586354673131615, 3.4389743367162673, -3.3861841681518814, 1.7449044298434369, 17.419265547677107, -1.5520936814954054]]	[[array([0.034]), array([-0.012]), array([-3.772])], [array([0.009]), array([-0.001]), array([3.118])]]
000454.png	[[1.5180954918032787, 1.6433844262295083, 4.095443032786885, -14.373601402510355, 1.6709571376451315, 45.27316336084483, 1.5912868852459017], [1.4895254996887763, 1.5837675306502588, 3.5461572911471086, -3.3530387428777444, 1.7423040407191521, 18.24832131393232, -1.5553731666863773]]	[[array([0.079]), array([-0.067]), array([-3.733])], [array([0.008]), array([-0.003]), array([3.134])]]
000455.png	[[1.4983173708920188, 1.657797026604069, 3.9737020344287948, -14.291337523639038, 1.7042117358874276, 39.00505731336564, 1.5821463223787167], [1.537098357148152, 1.5850236657894914, 3.677515909279169, -3.2940553385786053, 1.7271064006194494, 19.151778861377462, -1.5565640151648517]]	[[array([0.065]), array([-0.05]), array([-3.819])], [array([0.01]), array([-0.006]), array([3.134])]]
000456.png	[[1.5555999999999999, 1.6453142259414226, 3.8494106395696353, -14.211782770220946, 1.6611401956350782, 32.91308299916158, 1.5771732815301853], [1.5370375690875575, 1.578828699639716, 3.5858516362722965, -3.236351845634365, 1.7302519583538176, 20.05603986846214, -1.5527544442858034]]	[[array([0.055]), array([-0.047]), array([-3.831])], [array([0.011]), array([-0.006]), array([3.135])]]
000457.png	[[1.5130790867579909, 1.6246012100456622, 3.8875987214611873, -14.157577917257429, 1.6127664825309, 26.82721506254814, 1.5759537214611872], [1.5379414010976455, 1.5849294987755307, 3.603371888581462, -3.1558792562470805, 1.7378239438390943, 20.90374576687063, -1.5467876695746847]]	[[array([0.042]), array([-0.046]), array([-3.798])], [array([0.012]), array([-0.005]), array([3.15])]]
000458.png	[[1.4643771428571428, 1.6267057142857142, 4.009354285714286, -15.911479170796316, 1.472212254205193, 54.283852064375765, 1.6107142857142855], [1.5467130810150866, 1.6044525420772653, 3.7911861515653613, -14.094210549257971, 1.6437324457477387, 20.932306268343936, 1.562879994767594], [1.5287071073797556, 1.579657978625252, 3.5642059075068473, -3.0390960703388603, 1.7266051836268375, 21.843469418316317, -1.5490820159549998]]	[[array([0.028]), array([-0.082]), array([-3.196])], [array([0.037]), array([-0.033]), array([-3.78])], [array([0.017]), array([-0.006]), array([3.153])]]
000459.png	[[1.4643771428571428, 1.6267057142857142, 4.009354285714286, -15.777455825174355, 1.3851543499972359, 48.87872620027214, 1.6107142857142855], [1.5312541454315312, 1.6023805569434728, 3.9934154491855702, -14.017846282557478, 1.6046861230581722, 14.783788866558453, 1.5678366310249492], [1.526539595816871, 1.5819706750214748, 3.5010391828165877, -2.9648559923330926, 1.733459685842231, 22.748322686931193, -1.5529867448351895]]	[[array([0.028]), array([-0.082]), array([-3.196])], [array([0.037]), array([-0.032]), array([-3.803])], [array([0.017]), array([-0.006]), array([3.151])]]
000460.png	[[1.4726765625, 1.635275, 3.98257734375, -15.566751395826198, 1.573910619249878, 43.3165145069099, 1.6158625], [1.5312541454315312, 1.6023805569434728, 3.9934154491855702, -13.95545298172094, 1.557658444260565, 8.544474300305556, 1.5678366310249492], [1.5467248356883538, 1.581865192057173, 3.487912645942664, -2.837321170932364, 1.7348126422655463, 23.59772167754837, -1.5481742718653195]]	[[array([0.056]), array([0.018]), array([-3.173])], [array([0.037]), array([-0.032]), array([-3.803])], [array([0.022]), array([-0.005]), array([3.166])]]
000461.png	[[1.6555704871060173, 1.6922189111747852, 4.235760171919771, -15.507117085035967, 1.6977179879822977, 38.2471103867369, 1.5298292263610316], [1.5101218742548235, 1.5802798161781688, 3.5203516147296474, -2.7185592670869343, 1.7281750719382045, 24.604576226132483, -1.5370655609295212]]	[[array([0.037]), array([0.052]), array([-3.087])], [array([0.026]), array([-0.005]), array([3.173])]]
000462.png	[[1.739197062023939, 1.6923312295973885, 4.040099347116431, -15.402409228550493, 1.7443296914601365, 32.70650085607526, 1.5523257889009794], [1.480010099969744, 1.588017715325457, 3.610614480828765, -2.6081273952539754, 1.743749038118298, 25.605462234895338, -1.5346147094906184]]	[[array([0.04]), array([0.052]), array([-3.138])], [array([0.03]), array([-0.003]), array([3.179])]]
000463.png	[[1.7011081810631228, 1.6678250415282392, 4.024022508305648, -15.294990144883034, 1.7159799073319064, 27.26176684930963, 1.5698093023255815], [1.5050342343895275, 1.5918385773824522, 3.505848770091296, -2.487966728922751, 1.768131551554467, 26.400455287853095, -1.5397971040309582]]	[[array([0.045]), array([0.033]), array([-3.11])], [array([0.034]), array([-0.001]), array([3.187])]]
000464.png	[[1.7683503251387787, 1.6933981126090405, 4.083344361617764, -15.240930937764617, 1.7199636684897064, 21.99932622585065, 1.5617066931007137], [1.4752856415143456, 1.5738917495751528, 3.4771418514392454, -2.401292840588862, 1.7635121237622826, 27.345131636763934, -1.5443723453550056]]	[[array([0.042]), array([0.026]), array([-3.097])], [array([0.036]), array([-0.002]), array([3.187])]]
000465.png	[[1.7471204216393046, 1.7139800387714303, 4.211993045374689, -15.238721712101546, 1.6076426648562179, 16.65123741287973, 1.5482292663718422], [1.5093481883266262, 1.5635756810060066, 3.3535709914762095, -2.283713099276139, 1.7641678206177307, 28.21480339091192, -1.5377764731859351]]	[[array([0.033]), array([0.007]), array([-3.099])], [array([0.041]), array([0.001]), array([3.181])]]
000466.png	[[1.7471204216393046, 1.7139800387714303, 4.211993045374689, -15.190131065454853, 1.606841726661166, 11.091482746899532, 1.5482292663718422], [1.5244602390272828, 1.5870760025433628, 3.4893709870582277, -2.18246872986249, 1.7943441490940168, 29.133774882226465, -1.5642428682751697]]	[[array([0.033]), array([0.007]), array([-3.099])], [array([0.043]), array([0.008]), array([3.2])]]
000467.png	[[1.5297999049630968, 1.6101435015675793, 3.6008822496128374, -2.144459836619903, 1.8104204638925412, 30.216935614378023, -1.580470668128198]]	[[array([0.041]), array([0.008]), array([3.212])]]
000468.png	[[1.5395649007213816, 1.636568470838747, 3.772335848434638, -2.0792515336345447, 1.8207317191804284, 31.204971043254826, -1.58265191518255]]	[[array([0.041]), array([0.004]), array([3.235])]]
000469.png	[[1.495335359674056, 1.6282444980839146, 3.7658243360017143, -1.9781325980340971, 1.7559424813214908, 32.220927253533674, -1.5791588394982026]]	[[array([0.045]), array([-0.005]), array([3.238])]]
000470.png	[[1.5212709337211539, 1.6031866202112504, 3.545974605727167, -1.9418791472047974, 1.7471901269914423, 33.05910140837851, -1.580729363059182]]	[[array([0.043]), array([-0.005]), array([3.225])]]
000471.png	[[1.5487296067699026, 1.6045545641507097, 3.576582982694017, -1.932441259203601, 1.7147845598381526, 34.011234938889785, -1.5529614895957236]]	[[array([0.039]), array([-0.008]), array([3.244])]]
000472.png	[[1.4675157894736843, 1.5886921052631577, 3.769184210526316, -8.746195492362668, 1.671483854417371, 9.773973688715202, 1.5781052631578947], [1.5055107329661879, 1.6253485870718754, 3.895808055156832, -1.8690900485592683, 1.6996675969799169, 35.165849997253034, -1.5674472856712345]]	[[array([-0.003]), array([0.004]), array([2.848])], [array([0.04]), array([-0.008]), array([3.259])]]
